order_id,customer_id,amount,quantity,category,city,country,order_date
975,202,90.44,2,Electronics,Chicago,USA,2023-07-16
976,492,160.7,2,Electronics,Manchester,UK,2023-03-05
977,178,58.3,1,Books,Munich,Germany,2023-07-17
978,408,46.38,1,Electronics,Berlin,Germany,2023-03-13
979,127,116.3,2,Books,London,UK,2023-09-15
980,53,78.19,2,Home,Lyon,France,2023-04-21
981,48,68.97,4,Books,NYC,USA,2023-12-15
982,183,131.41,2,Clothing,Toronto,Canada,2023-04-16
983,232,82.52,1,Home,Chicago,USA,2023-01-03
984,99,76.32,1,Clothing,NYC,USA,2023-11-08
985,179,74.34,1,Home,LA,USA,2023-11-24
986,356,149.82,3,Clothing,NYC,USA,2023-01-09
987,379,109.32,2,Home,Manchester,UK,2023-09-06
988,179,79.49,2,Electronics,Chicago,USA,2023-09-17
989,116,58.68,3,Books,Munich,Germany,2023-02-28
990,360,89.08,1,Home,London,UK,2023-11-30
991,175,67.02,2,Clothing,Manchester,UK,2023-03-16
992,134,14.03,2,Home,Vancouver,Canada,2023-09-08
993,17,79.88,1,Books,NYC,USA,2023-02-11
994,440,71.58,1,Electronics,Manchester,UK,2023-10-15
995,387,122.53,2,Clothing,NYC,USA,2023-09-21
996,310,31.3,5,Home,Berlin,Germany,2023-06-17
997,334,41.79,1,Home,NYC,USA,2023-10-26
998,366,146.72,3,Electronics,LA,USA,2023-06-05
999,293,82.06,2,Clothing,Berlin,Germany,2023-12-06
1000,451,51.6,1,Home,NYC,USA,2023-07-19
1001,249,68.38,2,Clothing,Berlin,Germany,2023-01-07
1002,170,172.3,2,Electronics,LA,USA,2023-02-27
1003,287,106.03,1,Books,Chicago,USA,2023-04-08
1004,71,57.67,1,Books,Manchester,UK,2023-11-24
1005,180,48.53,1,Books,Chicago,USA,2023-06-10
1006,457,38.0,1,Clothing,London,UK,2023-10-28
1007,150,44.24,2,Clothing,LA,USA,2023-05-29
1008,176,76.86,1,Electronics,Lyon,France,2023-02-13
1009,116,39.6,1,Electronics,Munich,Germany,2023-11-29
1010,131,38.01,1,Home,Vancouver,Canada,2023-11-24
1011,228,40.25,1,Clothing,Paris,France,2023-09-30
1012,258,37.53,1,Clothing,Lyon,France,2023-08-04
1013,261,60.47,1,Clothing,Toronto,Canada,2023-08-16
1014,330,111.78,2,Clothing,NYC,USA,2023-02-05
1015,77,95.94,1,Books,Berlin,Germany,2023-06-28
1016,94,84.9,3,Home,Chicago,USA,2023-10-31
1017,288,30.01,2,Clothing,Manchester,UK,2023-12-30
1018,45,112.33,1,Home,Munich,Germany,2023-10-26
1019,427,52.94,2,Books,Vancouver,Canada,2023-05-15
1020,185,48.07,3,Clothing,Berlin,Germany,2023-06-02
1021,52,20.77,1,Home,Manchester,UK,2023-11-07
1022,57,105.0,4,Electronics,Munich,Germany,2023-11-27
1023,287,45.67,2,Books,Chicago,USA,2023-04-11
1024,300,52.33,3,Clothing,LA,USA,2023-05-22
1025,224,36.98,1,Home,Manchester,UK,2023-07-12
1026,252,63.78,1,Books,Berlin,Germany,2023-04-07
1027,423,50.07,1,Home,London,UK,2023-04-08
1028,382,35.29,1,Clothing,Chicago,USA,2023-07-03
1029,272,45.35,1,Electronics,LA,USA,2023-05-14
1030,222,26.08,1,Home,Vancouver,Canada,2023-08-15
1031,16,108.36,1,Books,Manchester,UK,2023-06-24
1032,359,86.88,1,Clothing,Munich,Germany,2023-01-08
1033,443,100.67,1,Electronics,NYC,USA,2023-02-15
1034,116,78.05,2,Electronics,Munich,Germany,2023-02-10
1035,383,54.85,2,Home,London,UK,2023-08-13
1036,254,5.0,2,Home,LA,USA,2023-05-20
1037,106,26.43,1,Clothing,Lyon,France,2023-04-09
1038,28,156.66,3,Books,Lyon,France,2023-04-19
1039,317,146.3,3,Clothing,Toronto,Canada,2023-08-14
1040,428,46.59,1,Electronics,Toronto,Canada,2023-06-10
1041,44,49.99,2,Home,Berlin,Germany,2023-05-28
1042,489,122.11,3,Clothing,London,UK,2023-01-04
1043,463,49.31,2,Clothing,Manchester,UK,2023-02-21
1044,130,5.0,2,Clothing,Manchester,UK,2023-05-18
1045,13,91.6,1,Clothing,Berlin,Germany,2023-08-16
1046,453,57.44,1,Home,Vancouver,Canada,2023-04-20
1047,261,55.11,1,Home,Vancouver,Canada,2023-01-13
1048,257,94.49,1,Books,NYC,USA,2023-01-24
1049,199,128.08,1,Books,Toronto,Canada,2023-05-20
1050,208,65.48,1,Books,London,UK,2023-09-23
1051,475,8.72,3,Electronics,Manchester,UK,2023-12-27
1052,209,146.59,2,Electronics,London,UK,2023-11-02
1053,248,154.79,4,Electronics,LA,USA,2023-09-16
1054,2,38.84,3,Clothing,NYC,USA,2023-01-12
1055,362,98.34,1,Electronics,Vancouver,Canada,2023-06-21
1056,32,65.87,1,Home,Chicago,USA,2023-03-23
1057,211,116.39,3,Books,LA,USA,2023-12-29
1058,389,64.97,1,Home,Chicago,USA,2023-08-27
1059,348,101.69,2,Clothing,Chicago,USA,2023-06-04
1060,317,93.37,2,Home,Vancouver,Canada,2023-05-27
1061,175,52.04,1,Home,London,UK,2023-07-09
1062,487,5.0,3,Home,Chicago,USA,2023-01-09
1063,348,75.64,1,Clothing,Chicago,USA,2023-01-17
1064,16,44.01,1,Electronics,London,UK,2023-08-02
1065,155,106.51,1,Electronics,NYC,USA,2023-01-16
1066,265,87.48,2,Clothing,NYC,USA,2023-03-08
1067,332,44.63,3,Books,Toronto,Canada,2023-09-23
1068,213,160.09,3,Clothing,NYC,USA,2023-10-31
1069,377,25.42,3,Electronics,Chicago,USA,2023-07-26
1070,200,216.75,1,Electronics,Manchester,UK,2023-08-08
1071,183,102.05,1,Electronics,Toronto,Canada,2023-01-26
1072,412,120.81,3,Electronics,London,UK,2023-06-10
1073,272,87.64,2,Books,LA,USA,2023-09-12
1074,292,49.58,2,Home,Toronto,Canada,2023-11-09
1075,398,30.65,1,Home,NYC,USA,2023-08-02
1076,61,50.64,2,Clothing,Manchester,UK,2023-12-10
1077,375,53.2,1,Books,Toronto,Canada,2023-02-14
1078,189,101.97,2,Electronics,Manchester,UK,2023-02-02
1079,339,71.75,1,Home,Manchester,UK,2023-08-31
1080,101,95.57,1,Clothing,Manchester,UK,2023-03-23
1081,128,23.56,2,Clothing,Berlin,Germany,2023-12-26
1082,120,145.47,2,Clothing,Lyon,France,2023-08-20
1083,79,115.26,1,Electronics,Munich,Germany,2023-12-20
1084,98,88.8,2,Electronics,Chicago,USA,2023-09-08
1085,261,108.68,1,Electronics,Vancouver,Canada,2023-11-11
1086,295,95.09,3,Clothing,Toronto,Canada,2023-07-22
1087,173,72.4,1,Clothing,LA,USA,2023-12-07
1088,159,76.65,2,Books,LA,USA,2023-02-23
1089,202,72.46,1,Electronics,Chicago,USA,2023-05-31
1090,347,67.69,2,Books,Paris,France,2023-09-28
1091,156,58.75,2,Clothing,Toronto,Canada,2023-09-04
1092,54,47.94,2,Electronics,Toronto,Canada,2023-09-14
1093,129,88.48,4,Electronics,LA,USA,2023-10-18
1094,397,109.21,2,Books,Chicago,USA,2023-08-12
1095,436,47.97,1,Electronics,Paris,France,2023-11-04
1096,295,94.63,3,Electronics,Vancouver,Canada,2023-01-31
1097,231,16.86,2,Home,LA,USA,2023-07-14
1098,475,62.7,1,Books,London,UK,2023-01-22
1099,329,113.54,2,Books,Toronto,Canada,2023-01-29
1100,268,29.07,1,Clothing,Lyon,France,2023-08-28
1101,233,19.49,1,Clothing,Manchester,UK,2023-09-14
1102,312,97.33,1,Electronics,LA,USA,2023-08-14
1103,477,42.86,1,Electronics,Chicago,USA,2023-09-12
1104,206,5.0,3,Home,LA,USA,2023-01-19
1105,409,24.54,1,Home,Lyon,France,2023-12-10
1106,288,95.43,3,Clothing,London,UK,2023-01-02
1107,109,107.72,1,Electronics,Lyon,France,2023-04-05
1108,312,61.74,2,Electronics,NYC,USA,2023-08-16
1109,487,45.27,1,Home,NYC,USA,2023-01-05
1110,207,78.0,1,Books,NYC,USA,2023-11-20
1111,18,47.44,3,Electronics,NYC,USA,2023-06-02
1112,53,19.12,1,Books,Lyon,France,2023-09-17
1113,245,90.84,1,Electronics,NYC,USA,2023-05-25
1114,22,61.53,2,Electronics,Paris,France,2023-10-12
1115,341,48.02,1,Clothing,Lyon,France,2023-09-08
1116,200,104.8,1,Books,Manchester,UK,2023-03-15
1117,408,18.33,1,Electronics,Munich,Germany,2023-05-02
1118,432,86.57,1,Clothing,NYC,USA,2023-03-26
1119,333,86.1,3,Electronics,Vancouver,Canada,2023-10-20
1120,388,82.23,3,Home,NYC,USA,2023-08-03
1121,156,33.58,3,Electronics,Vancouver,Canada,2023-08-02
1122,121,140.49,1,Books,Lyon,France,2023-03-13
1123,290,90.25,4,Clothing,NYC,USA,2023-09-20
1124,194,88.49,1,Clothing,Lyon,France,2023-05-14
1125,72,53.32,1,Clothing,LA,USA,2023-01-17
1126,247,157.49,3,Clothing,LA,USA,2023-11-03
1127,442,91.33,4,Home,LA,USA,2023-04-19
1128,275,39.46,2,Home,Chicago,USA,2023-09-14
1129,385,18.52,1,Books,Munich,Germany,2023-07-27
1130,441,47.17,2,Books,London,UK,2023-12-09
1131,187,53.65,1,Home,Paris,France,2023-01-11
1132,213,127.42,3,Home,NYC,USA,2023-06-28
1133,377,94.09,1,Electronics,NYC,USA,2023-09-10
1134,308,24.73,1,Home,Vancouver,Canada,2023-12-09
1135,106,102.16,1,Electronics,Paris,France,2023-02-08
1136,133,175.9,3,Electronics,Chicago,USA,2023-07-13
1137,175,87.99,1,Books,London,UK,2023-01-14
1138,363,75.24,1,Home,London,UK,2023-08-08
1139,182,41.01,2,Books,LA,USA,2023-12-06
1140,64,145.16,1,Clothing,Toronto,Canada,2023-09-22
1141,186,17.04,3,Home,Paris,France,2023-01-15
1142,179,79.66,3,Clothing,Chicago,USA,2023-08-26
1143,463,85.48,1,Clothing,Manchester,UK,2023-04-21
1144,277,124.59,1,Electronics,NYC,USA,2023-04-05
1145,172,144.05,4,Electronics,NYC,USA,2023-12-25
1146,104,31.48,1,Clothing,Vancouver,Canada,2023-07-29
1147,260,5.0,4,Electronics,Chicago,USA,2023-10-04
1148,121,90.15,3,Electronics,Paris,France,2023-03-23
1149,460,71.15,2,Electronics,Toronto,Canada,2023-02-28
1150,197,165.78,3,Clothing,NYC,USA,2023-01-28
1151,484,111.69,3,Clothing,Munich,Germany,2023-11-03
1152,128,57.04,1,Clothing,Berlin,Germany,2023-12-05
1153,486,55.4,1,Books,Toronto,Canada,2023-12-25
1154,426,24.66,2,Clothing,Lyon,France,2023-08-17
1155,389,91.97,2,Home,NYC,USA,2023-11-06
1156,130,34.32,1,Clothing,Manchester,UK,2023-05-03
1157,422,14.71,3,Books,LA,USA,2023-11-01
1158,304,99.06,3,Clothing,Paris,France,2023-06-01
1159,396,98.24,3,Home,Chicago,USA,2023-03-16
1160,134,69.23,2,Home,Toronto,Canada,2023-08-28
1161,75,9.87,1,Home,NYC,USA,2023-01-03
1162,56,107.05,3,Clothing,Vancouver,Canada,2023-01-22
1163,17,5.0,3,Electronics,Chicago,USA,2023-06-26
1164,78,88.62,2,Clothing,Toronto,Canada,2023-02-20
1165,403,113.12,3,Books,Manchester,UK,2023-08-09
1166,125,56.27,3,Electronics,Vancouver,Canada,2023-10-30
1167,210,61.92,2,Electronics,Chicago,USA,2023-08-30
1168,366,127.44,3,Home,Chicago,USA,2023-09-23
1169,448,168.58,5,Home,Berlin,Germany,2023-10-16
1170,161,144.76,2,Clothing,LA,USA,2023-02-08
1171,318,129.69,4,Electronics,London,UK,2023-12-25
1172,372,147.33,3,Books,Chicago,USA,2023-06-01
1173,432,43.8,3,Books,Chicago,USA,2023-02-23
1174,197,97.13,2,Electronics,LA,USA,2023-09-10
1175,210,5.0,1,Clothing,Chicago,USA,2023-04-29
1176,16,42.31,1,Home,London,UK,2023-11-14
1177,372,145.18,3,Electronics,NYC,USA,2023-10-11
1178,470,145.59,4,Clothing,Munich,Germany,2023-10-20
1179,386,33.4,1,Clothing,London,UK,2023-03-04
1180,107,68.98,2,Clothing,LA,USA,2023-09-25
1181,240,96.53,2,Home,Paris,France,2023-03-18
1182,256,116.39,3,Electronics,Munich,Germany,2023-11-26
1183,205,48.9,2,Books,Chicago,USA,2023-02-11
1184,338,68.05,2,Home,LA,USA,2023-06-26
1185,215,103.06,3,Books,Berlin,Germany,2023-07-19
1186,168,75.02,2,Electronics,Lyon,France,2023-05-28
1187,128,62.18,1,Clothing,Munich,Germany,2023-05-22
1188,212,117.42,1,Clothing,LA,USA,2023-03-04
1189,170,101.18,1,Clothing,LA,USA,2023-01-30
1190,335,155.09,3,Electronics,London,UK,2023-07-17
1191,334,51.98,1,Clothing,LA,USA,2023-08-13
1192,85,13.9,1,Home,Paris,France,2023-03-10
1193,150,53.11,3,Clothing,Chicago,USA,2023-05-11
1194,319,127.7,1,Home,Manchester,UK,2023-11-09
1195,90,90.35,1,Books,Berlin,Germany,2023-08-27
1196,484,182.35,2,Electronics,Munich,Germany,2023-12-18
1197,290,67.67,1,Books,LA,USA,2023-11-09
1198,382,52.13,1,Home,NYC,USA,2023-03-04
1199,359,14.65,2,Home,Munich,Germany,2023-10-10
1200,12,49.89,1,Electronics,Chicago,USA,2023-02-25
1201,135,109.73,4,Home,Chicago,USA,2023-07-18
1202,328,69.8,2,Books,LA,USA,2023-11-04
1203,113,119.93,3,Clothing,LA,USA,2023-10-04
1204,181,21.19,2,Electronics,NYC,USA,2023-04-14
1205,194,89.73,1,Home,Paris,France,2023-02-08
1206,10,85.43,2,Books,Munich,Germany,2023-11-02
1207,257,150.14,1,Electronics,Chicago,USA,2023-07-17
1208,466,72.15,3,Clothing,NYC,USA,2023-02-28
1209,72,33.05,1,Books,Chicago,USA,2023-10-17
1210,81,87.37,2,Clothing,Lyon,France,2023-03-29
1211,123,83.88,2,Clothing,Chicago,USA,2023-04-18
1212,481,72.94,1,Electronics,Manchester,UK,2023-07-20
1213,14,7.13,2,Clothing,NYC,USA,2023-05-12
1214,69,11.09,1,Books,Chicago,USA,2023-04-07
1215,300,59.39,2,Books,LA,USA,2023-08-20
1216,116,143.47,3,Electronics,Berlin,Germany,2023-03-08
1217,286,28.43,3,Clothing,Berlin,Germany,2023-11-10
1218,373,24.2,2,Books,LA,USA,2023-08-26
1219,128,19.58,1,Books,Munich,Germany,2023-11-15
1220,369,73.4,1,Home,Berlin,Germany,2023-04-01
1221,277,92.3,3,Books,LA,USA,2023-03-13
1222,398,53.93,1,Clothing,LA,USA,2023-12-14
1223,103,107.13,4,Electronics,Manchester,UK,2023-06-16
1224,293,5.0,2,Home,Munich,Germany,2023-05-13
1225,242,95.85,1,Clothing,NYC,USA,2023-08-01
1226,22,111.46,3,Books,Lyon,France,2023-08-29
1227,416,30.06,1,Electronics,Vancouver,Canada,2023-03-15
1228,150,33.39,1,Electronics,NYC,USA,2023-09-30
1229,327,140.75,3,Books,Berlin,Germany,2023-11-11
1230,35,89.39,2,Books,Chicago,USA,2023-03-06
1231,436,76.63,2,Books,Lyon,France,2023-09-08
1232,172,135.58,2,Clothing,Chicago,USA,2023-11-12
1233,118,76.4,2,Electronics,Lyon,France,2023-01-27
1234,240,64.53,1,Electronics,Paris,France,2023-04-14
1235,258,71.38,2,Clothing,Lyon,France,2023-08-20
1236,343,174.72,3,Clothing,Munich,Germany,2023-12-13
1237,433,68.57,4,Electronics,Chicago,USA,2023-08-29
1238,246,94.16,2,Electronics,Chicago,USA,2023-12-29
1239,172,90.37,2,Books,Chicago,USA,2023-04-18
1240,299,59.58,2,Home,LA,USA,2023-03-08
1241,185,80.88,1,Books,Berlin,Germany,2023-09-02
1242,347,109.82,3,Home,Paris,France,2023-03-31
1243,368,54.17,2,Home,NYC,USA,2023-10-14
1244,253,157.14,2,Books,Lyon,France,2023-06-28
1245,110,126.2,2,Electronics,Toronto,Canada,2023-03-23
1246,275,109.63,3,Clothing,LA,USA,2023-02-16
1247,283,22.91,1,Electronics,Berlin,Germany,2023-05-22
1248,394,15.54,1,Electronics,Vancouver,Canada,2023-01-21
1249,46,50.77,1,Books,Lyon,France,2023-04-18
1250,376,66.93,1,Clothing,NYC,USA,2023-02-15
1251,476,103.29,1,Clothing,Berlin,Germany,2023-12-17
1252,382,83.15,2,Books,Chicago,USA,2023-08-22
1253,203,45.98,4,Clothing,Toronto,Canada,2023-09-25
1254,201,76.98,1,Clothing,Manchester,UK,2023-09-21
1255,228,67.31,2,Electronics,Paris,France,2023-03-16
1256,135,124.33,3,Clothing,NYC,USA,2023-02-07
1257,407,86.16,1,Books,Toronto,Canada,2023-12-02
1258,493,108.63,1,Home,Vancouver,Canada,2023-09-05
1259,247,83.83,1,Books,Chicago,USA,2023-04-21
1260,434,71.02,3,Home,Toronto,Canada,2023-04-03
1261,240,92.14,2,Clothing,Lyon,France,2023-11-11
1262,410,68.88,2,Books,LA,USA,2023-07-24
1263,189,29.17,2,Clothing,Manchester,UK,2023-02-28
1264,89,54.98,2,Books,London,UK,2023-07-20
1265,393,79.22,1,Home,Toronto,Canada,2023-05-20
1266,497,100.75,1,Clothing,Lyon,France,2023-11-12
1267,275,41.27,2,Clothing,Chicago,USA,2023-10-04
1268,321,5.0,2,Books,Lyon,France,2023-12-16
1269,252,73.47,2,Electronics,Berlin,Germany,2023-07-28
1270,285,68.44,2,Books,Chicago,USA,2023-03-05
1271,287,42.69,2,Clothing,Chicago,USA,2023-05-01
1272,390,46.63,3,Books,Paris,France,2023-12-23
1273,137,48.75,2,Clothing,LA,USA,2023-08-09
1274,93,71.69,2,Electronics,Vancouver,Canada,2023-03-20
1275,396,70.49,3,Clothing,LA,USA,2023-05-26
1276,46,70.69,2,Clothing,Paris,France,2023-11-16
1277,143,57.96,1,Home,NYC,USA,2023-01-18
1278,346,77.51,3,Books,Toronto,Canada,2023-01-10
1279,73,76.16,1,Books,Berlin,Germany,2023-07-14
1280,19,94.84,1,Electronics,Paris,France,2023-05-24
1281,262,99.41,3,Electronics,London,UK,2023-01-31
1282,95,110.69,3,Home,Lyon,France,2023-03-29
1283,456,142.44,1,Clothing,London,UK,2023-04-08
1284,251,90.05,1,Electronics,Munich,Germany,2023-07-15
1285,472,30.54,1,Books,Paris,France,2023-04-11
1286,4,110.17,2,Books,Chicago,USA,2023-12-18
1287,413,97.94,3,Electronics,Paris,France,2023-07-13
1288,481,94.18,1,Electronics,Manchester,UK,2023-06-09
1289,151,62.12,1,Books,Munich,Germany,2023-07-01
1290,348,158.61,2,Electronics,NYC,USA,2023-04-18
1291,3,5.0,1,Clothing,Munich,Germany,2023-03-20
1292,337,70.73,1,Electronics,Vancouver,Canada,2023-05-17
1293,137,47.68,1,Clothing,Chicago,USA,2023-06-02
1294,160,102.72,4,Clothing,Chicago,USA,2023-10-30
1295,424,164.94,3,Home,London,UK,2023-09-21
1296,359,55.52,2,Books,Munich,Germany,2023-10-29
1297,250,14.38,1,Electronics,LA,USA,2023-02-12
1298,194,62.44,2,Clothing,Paris,France,2023-06-06
1299,412,186.07,1,Books,Manchester,UK,2023-09-23
1300,437,175.73,3,Electronics,Manchester,UK,2023-09-15
1301,408,99.31,1,Clothing,Berlin,Germany,2023-11-06
1302,343,110.77,4,Home,Berlin,Germany,2023-08-26
1303,46,75.39,1,Home,Paris,France,2023-08-11
1304,455,93.53,1,Books,Berlin,Germany,2023-10-29
1305,465,82.81,3,Clothing,Toronto,Canada,2023-02-03
1306,444,71.49,2,Clothing,Vancouver,Canada,2023-05-12
1307,148,8.6,1,Books,NYC,USA,2023-01-06
1308,154,71.83,2,Home,Munich,Germany,2023-05-24
1309,237,23.16,2,Home,Toronto,Canada,2023-05-14
1310,465,91.13,3,Home,Vancouver,Canada,2023-11-09
1311,277,79.06,4,Books,Chicago,USA,2023-04-09
1312,180,83.96,1,Electronics,NYC,USA,2023-04-28
1313,340,46.1,1,Home,Lyon,France,2023-06-07
1314,345,39.24,3,Clothing,Vancouver,Canada,2023-02-12
1315,449,106.03,3,Home,NYC,USA,2023-01-10
1316,264,31.05,1,Electronics,Toronto,Canada,2023-03-23
1317,412,172.24,2,Home,Manchester,UK,2023-05-18
1318,158,61.85,1,Books,Chicago,USA,2023-09-24
1319,171,159.7,2,Home,Toronto,Canada,2023-01-05
1320,183,59.93,3,Home,Toronto,Canada,2023-02-26
1321,71,5.0,1,Home,Manchester,UK,2023-10-15
1322,437,86.81,4,Electronics,London,UK,2023-08-11
1323,198,42.59,2,Clothing,Berlin,Germany,2023-02-14
1324,294,117.68,3,Books,Chicago,USA,2023-04-26
1325,472,48.18,1,Books,Paris,France,2023-07-18
1326,25,178.96,1,Clothing,London,UK,2023-02-11
1327,63,5.0,3,Clothing,LA,USA,2023-01-18
1328,458,90.28,1,Clothing,London,UK,2023-04-29
1329,436,75.12,2,Clothing,Lyon,France,2023-12-08
1330,307,8.37,1,Books,LA,USA,2023-01-10
1331,133,101.99,4,Clothing,NYC,USA,2023-07-30
1332,387,114.74,1,Clothing,Chicago,USA,2023-12-26
1333,114,13.76,3,Books,Chicago,USA,2023-06-23
1334,330,5.0,2,Electronics,Chicago,USA,2023-06-27
1335,110,83.83,1,Clothing,Toronto,Canada,2023-06-21
1336,82,34.46,1,Electronics,Vancouver,Canada,2023-11-04
1337,485,70.47,1,Home,LA,USA,2023-10-10
1338,191,51.92,2,Books,Munich,Germany,2023-12-25
1339,483,68.17,1,Clothing,Chicago,USA,2023-01-28
1340,167,25.42,2,Home,Toronto,Canada,2023-10-10
1341,394,55.87,1,Clothing,Vancouver,Canada,2023-10-07
1342,455,128.34,3,Books,Berlin,Germany,2023-10-15
1343,330,78.75,2,Clothing,Chicago,USA,2023-03-10
1344,297,102.96,3,Home,London,UK,2023-03-30
1345,6,48.68,3,Electronics,Toronto,Canada,2023-05-11
1346,270,61.06,2,Home,LA,USA,2023-02-11
1347,366,77.85,2,Clothing,Chicago,USA,2023-09-25
1348,427,65.95,1,Books,Vancouver,Canada,2023-12-03
1349,52,102.61,3,Electronics,Manchester,UK,2023-05-28
1350,157,102.27,1,Clothing,London,UK,2023-03-06
1351,98,145.36,2,Clothing,LA,USA,2023-03-08
1352,40,39.43,1,Electronics,NYC,USA,2023-02-28
1353,266,112.28,2,Electronics,Paris,France,2023-04-17
1354,395,53.16,1,Electronics,Vancouver,Canada,2023-06-19
1355,273,29.86,1,Electronics,Chicago,USA,2023-09-02
1356,281,73.13,2,Home,LA,USA,2023-11-20
1357,405,77.77,1,Electronics,LA,USA,2023-06-08
1358,68,144.65,3,Clothing,Chicago,USA,2023-01-22
1359,257,48.43,2,Books,NYC,USA,2023-05-17
1360,329,54.39,3,Clothing,Vancouver,Canada,2023-04-24
1361,91,124.97,3,Books,Berlin,Germany,2023-01-06
1362,289,52.63,1,Electronics,Toronto,Canada,2023-10-11
1363,215,11.2,2,Clothing,Munich,Germany,2023-10-12
1364,492,141.9,3,Electronics,London,UK,2023-06-13
1365,14,68.39,1,Books,LA,USA,2023-05-29
1366,409,76.13,2,Electronics,Paris,France,2023-09-12
1367,72,49.07,3,Electronics,Chicago,USA,2023-02-23
1368,168,125.3,2,Clothing,Paris,France,2023-12-05
1369,19,57.86,1,Electronics,Paris,France,2023-12-23
1370,7,70.05,1,Electronics,Toronto,Canada,2023-09-28
1371,102,107.17,1,Books,Vancouver,Canada,2023-03-10
1372,333,98.62,3,Books,Toronto,Canada,2023-08-11
1373,379,101.66,2,Clothing,London,UK,2023-09-13
1374,179,114.37,2,Books,LA,USA,2023-07-12
1375,217,43.14,1,Electronics,Chicago,USA,2023-04-14
1376,303,106.26,2,Books,Berlin,Germany,2023-11-01
1377,135,168.57,4,Books,LA,USA,2023-03-12
1378,278,107.38,3,Electronics,Paris,France,2023-07-25
1379,90,15.38,1,Electronics,Munich,Germany,2023-02-22
1380,272,83.36,1,Home,NYC,USA,2023-04-02
1381,304,79.84,2,Electronics,Lyon,France,2023-01-14
1382,90,11.4,1,Electronics,Berlin,Germany,2023-04-10
1383,94,191.25,4,Books,NYC,USA,2023-12-05
1384,279,70.95,1,Electronics,Lyon,France,2023-01-31
1385,458,44.1,2,Clothing,London,UK,2023-12-26
1386,360,115.19,1,Books,Manchester,UK,2023-10-01
1387,488,55.83,1,Home,Paris,France,2023-08-08
1388,199,151.31,2,Electronics,Toronto,Canada,2023-02-28
1389,390,24.78,1,Books,Paris,France,2023-09-23
1390,319,108.34,3,Books,London,UK,2023-07-28
1391,346,5.0,1,Clothing,Toronto,Canada,2023-02-18
1392,126,82.27,2,Home,LA,USA,2023-05-12
1393,159,51.73,2,Electronics,NYC,USA,2023-10-26
1394,256,94.57,3,Electronics,Munich,Germany,2023-10-25
1395,55,83.88,1,Clothing,London,UK,2023-01-30
1396,459,56.07,1,Books,NYC,USA,2023-02-02
1397,83,177.39,3,Clothing,Lyon,France,2023-01-15
1398,138,35.36,2,Electronics,Munich,Germany,2023-12-02
1399,121,113.46,2,Electronics,Paris,France,2023-09-15
1400,182,62.8,1,Books,NYC,USA,2023-02-21
1401,267,57.43,1,Electronics,NYC,USA,2023-09-03
1402,406,49.98,1,Books,LA,USA,2023-06-02
1403,132,126.56,2,Books,Munich,Germany,2023-06-15
1404,60,19.43,1,Electronics,Manchester,UK,2023-10-29
1405,495,165.78,2,Books,Chicago,USA,2023-12-31
1406,69,90.3,1,Books,Chicago,USA,2023-06-30
1407,105,32.76,2,Clothing,London,UK,2023-03-07
1408,265,94.11,2,Electronics,LA,USA,2023-12-11
1409,221,77.54,1,Home,LA,USA,2023-03-28
1410,348,149.62,2,Clothing,NYC,USA,2023-01-04
1411,347,103.42,2,Books,Paris,France,2023-05-23
1412,475,5.0,1,Electronics,London,UK,2023-05-12
1413,135,126.54,1,Electronics,Chicago,USA,2023-09-23
1414,161,112.02,3,Electronics,Chicago,USA,2023-09-22
1415,92,60.68,1,Clothing,Toronto,Canada,2023-07-05
1416,215,48.14,1,Home,Munich,Germany,2023-10-20
1417,151,37.59,1,Home,Berlin,Germany,2023-07-17
1418,198,91.93,1,Home,Munich,Germany,2023-01-28
1419,429,104.51,1,Electronics,Chicago,USA,2023-03-24
1420,484,98.03,2,Electronics,Berlin,Germany,2023-08-04
1421,125,75.91,2,Electronics,Vancouver,Canada,2023-12-08
1422,479,134.75,3,Home,Chicago,USA,2023-11-12
1423,249,40.35,1,Books,Berlin,Germany,2023-09-04
1424,30,30.54,3,Clothing,London,UK,2023-02-25
1425,158,74.09,2,Electronics,NYC,USA,2023-07-02
1426,154,120.02,2,Books,Berlin,Germany,2023-08-12
1427,290,59.42,2,Electronics,Chicago,USA,2023-08-26
1428,244,106.43,3,Electronics,Toronto,Canada,2023-09-24
1429,424,67.97,2,Home,Manchester,UK,2023-01-24
1430,121,129.02,2,Electronics,Paris,France,2023-05-18
1431,400,58.78,3,Electronics,Chicago,USA,2023-06-09
1432,91,41.46,3,Clothing,Berlin,Germany,2023-07-30
1433,496,113.54,3,Home,Munich,Germany,2023-06-01
1434,420,112.59,3,Clothing,Chicago,USA,2023-01-08
1435,449,68.98,2,Electronics,LA,USA,2023-07-04
1436,442,102.83,2,Clothing,NYC,USA,2023-07-13
1437,487,35.43,2,Clothing,NYC,USA,2023-07-26
1438,373,30.81,2,Electronics,LA,USA,2023-02-13
1439,122,53.41,1,Clothing,LA,USA,2023-05-16
1440,331,5.0,1,Electronics,LA,USA,2023-05-18
1441,195,91.35,1,Electronics,NYC,USA,2023-11-06
1442,23,68.01,1,Electronics,Vancouver,Canada,2023-01-22
1443,90,94.68,1,Books,Berlin,Germany,2023-04-05
1444,113,95.1,1,Clothing,NYC,USA,2023-10-08
1445,395,118.78,3,Home,Toronto,Canada,2023-05-05
1446,88,73.94,1,Home,Lyon,France,2023-10-27
